Ticker,Group          ,Breakeven Price,1% at Risk        ,3% at Risk        ,5% at Risk        ,Proposed Price
VTB   ,A              ,5400           ,7757.0            ,8326.0            ,8638.0            ,8640
VTO   ,B              ,6370           ,8845.7            ,9627.0            ,9982.5            ,9630
YBM   ,C              ,2370           ,4020.94           ,4617.0            ,4950.35           ,4020
YEG   ,C              ,4110           ,6973.63           ,7729.0            ,8142.0            ,6970
BIC   ,A              ,13850          ,19069.8           ,20661.8           ,21489.0           ,21500
BMI   ,A              ,16150          ,24247.0           ,26327.0           ,27634.0           ,27650
BVH   ,A              ,19150          ,30962.2           ,34388.2           ,36169.0           ,36150
MIG   ,A              ,12600          ,17656.61          ,19120.12          ,19765.65          ,19750
PGI   ,A              ,11000          ,16682.16          ,18127.0           ,18901.45          ,18900
AGR   ,B              ,3640           ,6655.21           ,7774.63           ,8387.0            ,7770
APG   ,B              ,5690           ,10540.42          ,12007.13          ,12837.0           ,12000
BSI   ,B              ,4620           ,9967.42           ,11790.26          ,12783.1           ,11800
CTS   ,A              ,5540           ,10559.59          ,12399.0           ,13417.0           ,13400
FTS   ,B              ,16250          ,27990.0           ,31719.08          ,34024.8           ,31700
HCM   ,A              ,11800          ,21713.0           ,24985.17          ,27030.9           ,27050
SSI   ,A              ,14250          ,23159.06          ,25784.22          ,27235.7           ,27250
TVB   ,A              ,3960           ,7893.0            ,9359.0            ,10207.6           ,10200
TVS   ,A              ,19500          ,26284.8           ,27973.4           ,29041.0           ,29050
VCI   ,A              ,12150          ,25345.800000000003,29487.649999999998,32080.25          ,32100
VDS   ,B              ,12850          ,20210.26          ,22453.73          ,23578.0           ,22450
VIX   ,B              ,3680           ,7499.5            ,8729.0            ,9397.5            ,8730
VND   ,A              ,9570           ,19939.76          ,23408.64          ,25285.100000000002,25300
